,id,nearc2,nearc4,nearc4a,nearc4b,ed76,ed66,age76,daded,nodaded,momed,nomomed,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,work76,work78,lwage76,lwage78,famed,black,smsa76r,smsa78r,reg76r,reg78r,reg80r,smsa66r,wage76,wage78,wage80,noint78,noint80,enroll76,enroll78,enroll80,kww,iq,marsta76,marsta78,marsta80,libcrd14
2527,3615,1,1,1,0,13,10,26,9.94,1,8.0,0,389410,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,5.99146455,6.14809662,9,0,1,1.0,0,0.0,0.0,1,400.0,538.0,700.0,0,0,0,0.0,0.0,35.0,82.0,1.0,1.0,1.0,1.0
2528,3616,1,1,1,0,6,0,33,9.94,1,10.0,0,376407,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,9,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,,,6.0,6.0,6.0,0.0
2529,3619,1,1,1,0,16,16,33,12.0,0,12.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,47.0,,1.0,1.0,1.0,1.0
2530,3620,1,1,1,0,18,12,28,9.94,1,12.0,0,432678,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.15070146,7.0164147,4,0,1,1.0,0,0.0,0.0,1,1275.0,1282.0,1709.0,0,0,0,0.0,0.0,39.0,114.0,1.0,1.0,5.0,1.0
2531,3621,1,1,1,0,12,11,26,9.94,1,12.0,0,97090,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6.00388707,6.04025471,4,1,1,1.0,0,0.0,,1,405.0,483.0,,0,1,0,0.0,,18.0,,1.0,1.0,,1.0
2532,3623,1,1,1,0,12,12,28,12.0,0,11.0,0,97090,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6.51174533,6.5852717,5,1,1,1.0,0,0.0,0.0,1,673.0,833.0,533.0,0,0,0,0.0,0.0,21.0,65.0,5.0,6.0,6.0,1.0
2533,3624,1,1,1,0,10,10,27,12.0,0,11.0,0,97090,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5.6347896,,5,1,1,,0,,,1,280.0,,,1,1,0,,,22.0,84.0,6.0,,,1.0
2534,3625,1,1,1,0,10,8,24,12.0,0,10.0,0,94710,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.85793315,,5,1,1,1.0,0,0.0,0.0,1,350.0,,,0,0,0,0.0,0.0,18.0,,6.0,6.0,6.0,0.0
2535,3626,1,1,1,0,18,17,33,10.0,0,13.0,0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,6,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,53.0,124.0,1.0,1.0,1.0,1.0
2536,3627,1,1,1,0,18,15,30,12.0,0,12.0,0,565236,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.60240134,,3,0,1,1.0,0,0.0,0.0,1,2003.0,,2003.0,0,0,0,0.0,0.0,48.0,105.0,1.0,1.0,1.0,1.0
2537,3628,1,1,1,0,16,10,26,12.0,0,10.25,1,432678,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.64509097,7.04562507,5,0,1,1.0,0,0.0,0.0,1,769.0,1320.0,1154.0,0,0,0,0.0,0.0,40.0,101.0,6.0,6.0,6.0,1.0
2538,3630,1,1,1,0,16,9,24,16.0,0,12.0,0,94710,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,7.19847621,2,1,1,1.0,0,0.0,0.0,1,,1538.0,1923.0,0,0,0,0.0,0.0,22.0,104.0,1.0,1.0,1.0,1.0
2539,3632,1,1,1,0,16,13,29,9.94,1,12.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.76388491,,4,0,1,1.0,0,0.0,0.0,1,866.0,,,0,0,1,0.0,0.0,44.0,108.0,4.0,4.0,4.0,1.0
2540,3633,1,1,1,0,15,12,32,12.0,0,12.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.77992191,6.76799334,3,0,1,1.0,0,0.0,0.0,1,880.0,1000.0,1200.0,0,0,1,0.0,1.0,36.0,93.0,1.0,1.0,1.0,1.0
2541,3634,1,1,1,0,12,10,26,12.0,0,12.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.30991828,6.41131839,3,0,1,1.0,0,0.0,0.0,1,550.0,700.0,850.0,0,0,0,0.0,0.0,34.0,96.0,6.0,6.0,6.0,1.0
2542,3636,1,1,1,0,14,12,28,7.0,0,7.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.41345896,6.48031126,8,0,1,1.0,0,0.0,0.0,1,610.0,750.0,890.0,0,0,0,0.0,0.0,20.0,92.0,1.0,1.0,1.0,0.0
2543,3637,1,1,1,0,13,9,25,12.0,0,12.0,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.35784227,7.40509913,3,0,1,1.0,0,0.0,0.0,1,577.0,1891.0,3079.0,0,0,0,0.0,0.0,23.0,107.0,1.0,1.0,1.0,0.0
2544,3638,1,1,1,0,12,9,25,9.94,1,9.0,0,94710,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4.99721227,5.99580295,9,1,1,1.0,0,0.0,0.0,1,148.0,462.0,394.0,0,0,0,0.0,0.0,27.0,,6.0,6.0,6.0,1.0
2545,3646,1,1,1,0,16,14,29,8.0,0,12.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.71417053,6.59006213,6,0,1,1.0,0,0.0,0.0,1,824.0,837.0,,0,0,0,0.0,0.0,39.0,106.0,6.0,1.0,1.0,1.0
2546,3647,1,1,1,0,14,11,26,9.94,1,0.0,0,114743,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.55108034,6.65033529,9,0,1,1.0,0,0.0,0.0,1,700.0,889.0,1333.0,0,0,0,0.0,0.0,33.0,,1.0,1.0,1.0,1.0
2547,3649,1,1,1,0,18,11,27,5.0,0,3.0,0,114743,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6.62007321,,8,0,1,1.0,0,0.0,0.0,1,750.0,,,0,0,0,0.0,0.0,24.0,,6.0,6.0,6.0,0.0
2548,3650,1,1,1,0,17,17,34,9.94,1,10.25,1,418230,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6.55108034,,9,0,0,0.0,0,0.0,0.0,1,700.0,,1413.0,0,0,1,0.0,0.0,53.0,98.0,1.0,1.0,1.0,1.0
2549,3651,1,1,1,0,18,16,32,14.0,0,14.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.53958596,6.63788465,1,0,1,1.0,0,0.0,0.0,1,692.0,878.0,1038.0,0,0,0,0.0,0.0,32.0,,1.0,1.0,1.0,1.0
2550,3653,1,1,1,0,12,12,34,12.0,0,10.25,1,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.37346817,5,0,1,1.0,0,0.0,0.0,1,,674.0,,0,0,0,0.0,0.0,45.0,109.0,1.0,1.0,1.0,1.0
2551,3654,1,1,1,0,15,12,28,9.94,1,10.25,1,432678,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,9,0,1,,0,,,1,,,,1,1,1,,,43.0,110.0,1.0,,,1.0
2552,3656,1,1,1,0,11,10,27,9.94,1,10.25,1,97090,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.73009978,6.04644668,9,1,1,1.0,0,0.0,0.0,1,308.0,486.0,508.0,0,0,0,0.0,0.0,38.0,73.0,2.0,6.0,4.0,0.0
2553,3657,1,1,1,0,17,17,34,13.0,0,12.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,2,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,41.0,,1.0,1.0,1.0,1.0
2554,3658,1,1,1,0,17,15,31,16.0,0,16.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.76272951,6.93181142,1,0,0,0.0,0,0.0,0.0,1,865.0,1178.0,1355.0,0,0,0,0.0,0.0,49.0,119.0,6.0,6.0,6.0,1.0
2555,3665,1,1,1,0,14,8,24,2.0,0,10.25,1,94710,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6.54103,6.62412297,9,1,1,1.0,0,0.0,0.0,1,693.0,866.0,982.0,0,0,0,1.0,0.0,33.0,,1.0,1.0,1.0,1.0
2556,3666,1,1,1,0,11,8,24,9.94,1,9.0,0,94710,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.68461173,,9,1,1,,0,,,1,800.0,,,1,1,0,,,24.0,,,,,1.0
2557,3667,1,1,1,0,14,12,32,12.0,0,8.0,0,139101,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.51174533,5.96948564,5,1,1,1.0,0,0.0,0.0,1,673.0,450.0,325.0,0,0,0,0.0,0.0,42.0,82.0,1.0,5.0,5.0,1.0
2558,3669,1,1,1,0,14,10,25,12.0,0,12.0,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.2441669,6.1683365,3,0,1,1.0,1,1.0,1.0,1,515.0,549.0,790.0,0,0,0,0.0,0.0,34.0,,1.0,1.0,1.0,1.0
2559,3670,1,1,1,0,16,14,31,16.0,0,12.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.56807791,6.24879946,2,0,1,1.0,0,0.0,0.0,1,712.0,595.0,808.0,0,0,0,0.0,0.0,37.0,,1.0,1.0,1.0,1.0
2560,3671,1,1,1,0,13,10,25,9.94,1,12.0,0,378554,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6.73933663,6.67148244,4,0,1,1.0,0,0.0,0.0,1,845.0,908.0,924.0,0,0,1,1.0,0.0,31.0,115.0,1.0,1.0,1.0,1.0
2561,3672,1,1,1,0,14,10,25,12.0,0,12.0,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.78558765,,3,0,1,1.0,0,0.0,0.0,1,885.0,,500.0,0,0,1,0.0,0.0,28.0,77.0,6.0,6.0,6.0,1.0
2562,3673,1,1,1,0,14,12,27,9.0,0,12.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.54103,6.99113689,6,0,1,1.0,0,0.0,0.0,1,693.0,1250.0,1635.0,0,0,0,0.0,0.0,34.0,101.0,1.0,1.0,1.0,1.0
2563,3674,1,1,1,0,12,12,34,12.0,0,12.0,0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.74641213,6.83658613,3,0,1,1.0,0,0.0,0.0,1,851.0,1071.0,1143.0,0,0,0,0.0,0.0,40.0,97.0,1.0,1.0,1.0,1.0
2564,3675,1,1,1,0,12,12,29,10.0,0,10.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.60394382,6.63446194,7,0,1,1.0,0,0.0,0.0,1,738.0,875.0,962.0,0,0,0,0.0,0.0,34.0,110.0,1.0,1.0,1.0,0.0
2565,3676,1,1,1,0,14,10,25,10.0,0,10.0,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.17586727,6.48031126,7,0,1,1.0,0,1.0,1.0,1,481.0,750.0,693.0,0,0,1,0.0,0.0,28.0,86.0,6.0,6.0,6.0,0.0
2566,3678,1,1,1,0,16,13,30,16.0,0,16.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.67834211,6.59006213,1,0,1,1.0,0,0.0,0.0,1,795.0,837.0,1016.0,0,0,0,0.0,0.0,43.0,126.0,1.0,1.0,1.0,1.0
2567,3679,1,1,1,0,13,13,32,8.0,0,12.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.36130248,6.29156914,6,0,0,0.0,0,0.0,0.0,1,579.0,621.0,189.0,0,0,0,0.0,0.0,36.0,,4.0,4.0,1.0,0.0
2568,3680,1,1,1,0,13,8,24,12.0,0,1.0,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.55850611,5,0,1,1.0,0,0.0,0.0,1,,811.0,1100.0,0,0,1,0.0,0.0,20.0,,6.0,1.0,1.0,1.0
2569,3682,1,1,1,0,12,12,34,12.0,0,12.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.76734313,6.86874324,3,0,1,1.0,0,0.0,0.0,1,869.0,1106.0,1250.0,0,0,0,0.0,0.0,32.0,96.0,4.0,4.0,4.0,0.0
2570,3684,1,1,1,0,16,11,27,12.0,0,13.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.35784227,6.65033529,2,0,1,1.0,0,0.0,0.0,1,577.0,889.0,1058.0,0,0,0,0.0,0.0,40.0,117.0,6.0,6.0,6.0,1.0
2571,3685,1,1,1,0,17,16,33,14.0,0,12.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.23345542,7.24732829,2,0,1,1.0,0,0.0,0.0,1,1385.0,1615.0,,0,0,0,0.0,0.0,44.0,111.0,1.0,1.0,1.0,1.0
2572,3686,1,1,1,0,14,12,31,9.94,1,10.25,1,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.37963215,7.37066861,9,0,1,1.0,0,0.0,1.0,1,1603.0,1827.0,,0,0,0,0.0,,39.0,,1.0,1.0,5.0,1.0
2573,3690,1,1,1,0,12,12,30,8.0,0,8.0,0,147046,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.51471269,6.71036422,8,1,1,1.0,0,0.0,0.0,1,675.0,944.0,990.0,0,0,0,0.0,0.0,23.0,67.0,1.0,1.0,1.0,1.0
2574,3694,1,1,1,0,18,15,32,13.0,0,12.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.13556489,,2,0,1,,0,,,1,462.0,,,1,1,0,,,43.0,,6.0,,,1.0
2575,3697,1,1,1,0,12,12,29,9.94,1,12.0,0,565236,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6.49677499,6.52592178,4,0,1,1.0,0,0.0,0.0,1,663.0,785.0,975.0,0,0,0,0.0,0.0,24.0,,1.0,1.0,1.0,1.0
2576,3702,1,1,1,0,12,9,24,9.94,1,12.0,0,92535,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6.73933663,6.73236616,4,0,1,1.0,0,0.0,0.0,1,845.0,965.0,1097.0,0,0,0,0.0,0.0,36.0,,6.0,6.0,1.0,1.0
2577,3707,1,1,1,0,12,10,33,12.0,0,12.0,0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.48768402,6.52337075,3,0,0,0.0,0,0.0,0.0,1,657.0,783.0,905.0,0,0,0,0.0,0.0,31.0,102.0,1.0,1.0,1.0,1.0
2578,3708,1,1,1,0,15,12,27,13.0,0,12.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.09007684,7.17345844,2,0,1,1.0,0,0.0,0.0,1,1200.0,1500.0,1333.0,0,0,0,0.0,0.0,42.0,95.0,4.0,4.0,4.0,1.0
2579,3709,1,1,1,0,13,8,33,0.0,0,5.0,0,377198,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.64639051,6.74982937,8,0,1,1.0,0,0.0,0.0,1,770.0,982.0,1015.0,0,0,0,0.0,0.0,35.0,,1.0,1.0,1.0,0.0
2580,3711,1,1,1,0,12,11,27,9.94,1,5.0,0,97090,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.52146092,6.08874906,9,1,1,1.0,0,0.0,0.0,1,250.0,507.0,781.0,0,0,0,0.0,1.0,29.0,,1.0,5.0,5.0,1.0
2581,3713,1,1,1,0,12,6,24,0.0,0,4.0,0,421500,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.83773045,6.13875948,8,0,1,1.0,0,0.0,1.0,1,343.0,533.0,250.0,0,0,0,0.0,0.0,27.0,,6.0,4.0,6.0,0.0
2582,3715,1,1,1,0,12,12,34,2.0,0,0.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.65681009,5.90761024,8,0,1,1.0,0,0.0,0.0,1,2115.0,423.0,926.0,0,0,0,0.0,0.0,22.0,64.0,4.0,4.0,4.0,1.0
2583,3716,1,1,1,0,18,12,27,9.94,1,2.0,0,389410,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6.93634274,6.3539919,9,0,1,1.0,0,0.0,0.0,1,1029.0,661.0,1368.0,0,0,0,0.0,0.0,35.0,,1.0,1.0,1.0,1.0
2584,3717,1,1,1,0,12,10,25,9.94,1,2.0,0,378554,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6.56948142,6.51051711,9,0,1,1.0,0,0.0,0.0,1,713.0,773.0,938.0,0,0,0,0.0,0.0,22.0,,4.0,4.0,1.0,1.0
2585,3718,1,1,1,0,12,12,30,8.0,0,8.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.91209368,8,0,1,1.0,0,0.0,0.0,1,,1155.0,1560.0,0,0,0,0.0,0.0,32.0,103.0,1.0,1.0,1.0,1.0
2586,3719,1,1,1,0,10,10,28,8.0,0,12.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.38856141,6.81773543,6,0,1,1.0,0,0.0,0.0,1,595.0,1051.0,1311.0,0,0,0,0.0,0.0,39.0,118.0,1.0,1.0,1.0,1.0
2587,3722,1,1,1,0,15,14,32,12.0,0,12.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.72503364,6.91209368,3,0,1,1.0,1,0.0,0.0,1,833.0,1155.0,,0,0,0,0.0,0.0,41.0,104.0,1.0,1.0,4.0,1.0
2588,3723,1,1,1,0,15,10,28,9.94,1,10.25,1,441320,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.99146455,,9,0,1,1.0,0,0.0,0.0,1,400.0,,563.0,0,0,0,1.0,0.0,20.0,107.0,6.0,6.0,6.0,0.0
2589,3726,1,1,1,0,14,13,31,9.94,1,7.0,0,147046,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6.58063914,6.76799334,9,1,1,1.0,0,0.0,0.0,1,721.0,1000.0,924.0,0,0,0,0.0,0.0,36.0,118.0,1.0,1.0,1.0,1.0
2590,3727,1,1,1,0,12,12,31,12.0,0,12.0,0,147046,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.11799381,,3,1,1,1.0,0,0.0,0.0,1,167.0,,,0,0,0,0.0,0.0,32.0,71.0,1.0,4.0,4.0,1.0
2591,3728,1,1,1,0,14,11,27,8.0,0,12.0,0,95189,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.14632926,6.37198339,6,0,1,1.0,0,0.0,0.0,1,467.0,673.0,817.0,0,0,1,1.0,1.0,39.0,114.0,1.0,1.0,1.0,1.0
2592,3729,1,1,1,0,18,12,27,13.0,0,13.0,0,95189,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.46614472,6.19706379,1,0,1,1.0,0,0.0,0.0,1,643.0,565.0,879.0,0,0,0,0.0,0.0,41.0,118.0,4.0,4.0,1.0,1.0
2593,3730,1,1,1,0,13,13,34,10.0,0,12.0,0,377198,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.39692966,5.86412512,6,0,1,1.0,0,0.0,1.0,1,600.0,405.0,800.0,0,0,0,0.0,0.0,37.0,75.0,1.0,1.0,1.0,1.0
2594,3731,1,1,1,0,12,9,24,13.0,0,10.0,0,379350,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,5.99146455,6.69542264,5,0,1,1.0,0,0.0,,1,400.0,930.0,,0,1,0,0.0,,38.0,149.0,5.0,5.0,,1.0
2595,3732,1,1,1,0,13,9,24,12.0,0,12.0,0,420616,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.90775528,,3,0,1,1.0,0,0.0,0.0,1,1000.0,5499.0,,0,0,0,0.0,0.0,33.0,108.0,5.0,1.0,1.0,1.0
2596,3733,1,1,1,0,14,12,28,8.0,0,12.0,0,432678,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.50128967,6.85141494,6,0,1,1.0,0,0.0,0.0,1,666.0,1087.0,1107.0,0,0,0,0.0,0.0,26.0,108.0,1.0,1.0,5.0,1.0
2597,3734,1,1,1,0,12,12,30,5.0,0,10.0,0,565236,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.21808032,8,0,0,0.0,0,0.0,0.0,1,,577.0,,0,0,0,0.0,0.0,41.0,87.0,4.0,4.0,4.0,0.0
2598,3735,1,1,1,0,12,12,32,12.0,0,12.0,0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3,0,1,,0,,,1,,,,1,1,0,,,36.0,,1.0,,,0.0
2599,3739,0,1,0,1,16,8,24,8.0,0,11.0,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.315358,6.89462599,8,0,1,1.0,0,0.0,0.0,1,553.0,1135.0,1282.0,0,0,0,0.0,0.0,32.0,,1.0,1.0,1.0,1.0
2600,3740,0,1,0,1,16,13,29,12.0,0,12.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3,0,1,,0,,,0,,,,1,1,0,,,46.0,104.0,6.0,,,1.0
2601,3744,0,1,0,1,14,12,28,10.0,0,12.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.66568372,6.59244876,6,0,1,0.0,0,0.0,0.0,1,785.0,839.0,1050.0,0,0,0,0.0,0.0,45.0,112.0,4.0,1.0,1.0,0.0
2602,3745,0,1,0,1,12,10,26,10.0,0,12.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.20937705,6,0,1,1.0,0,0.0,0.0,1,,572.0,550.0,0,0,0,0.0,0.0,20.0,95.0,6.0,6.0,6.0,0.0
2603,3746,1,1,1,0,15,12,28,13.0,0,12.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.50279005,6.3630281,2,0,1,1.0,0,0.0,0.0,1,667.0,667.0,1106.0,0,0,1,1.0,1.0,39.0,108.0,1.0,1.0,5.0,0.0
2604,3747,1,1,1,0,10,9,25,8.0,0,8.0,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.70378247,,8,0,1,,0,,,1,300.0,,,1,1,0,,,36.0,93.0,6.0,,,1.0
2605,3750,1,1,1,0,16,15,30,14.0,0,12.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.54678541,,2,0,1,1.0,0,0.0,0.0,1,697.0,,1190.0,0,0,0,0.0,0.0,38.0,119.0,1.0,1.0,1.0,0.0
2606,3752,1,1,1,0,14,12,33,12.0,0,12.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.08221891,6.03193866,3,0,0,0.0,0,0.0,0.0,1,438.0,479.0,583.0,0,0,0,0.0,0.0,35.0,94.0,1.0,1.0,1.0,1.0
2607,3754,1,1,1,0,13,9,25,9.0,0,11.0,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.52941884,6.71670004,7,0,1,1.0,0,0.0,0.0,1,685.0,950.0,1500.0,0,0,0,1.0,0.0,23.0,68.0,1.0,1.0,1.0,0.0
2608,3756,1,1,1,0,14,11,26,7.0,0,6.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.02586597,6.44916454,8,0,1,1.0,0,0.0,0.0,1,414.0,727.0,1200.0,0,0,0,0.0,0.0,27.0,103.0,1.0,1.0,1.0,1.0
2609,3757,1,1,1,0,12,10,25,11.0,0,14.0,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.62140565,,6,0,1,1.0,0,0.0,0.0,1,751.0,,,0,0,0,0.0,0.0,33.0,104.0,1.0,1.0,1.0,1.0
2610,3758,1,1,1,0,13,11,26,16.0,0,16.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.44241771,,1,0,1,1.0,0,0.0,0.0,1,231.0,,350.0,0,0,0,0.0,0.0,36.0,119.0,6.0,6.0,6.0,1.0
2611,3762,1,1,1,0,16,15,29,17.0,0,14.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.22455843,6.24543246,1,0,1,1.0,0,0.0,0.0,1,505.0,593.0,797.0,0,0,0,0.0,0.0,36.0,90.0,1.0,1.0,1.0,1.0
2612,3763,1,1,1,0,16,15,30,15.0,0,12.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.39692966,,2,0,0,1.0,0,0.0,0.0,1,600.0,,,0,0,0,0.0,0.0,44.0,129.0,1.0,1.0,1.0,1.0
2613,3764,1,1,1,0,18,17,33,18.0,0,15.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.17701877,,1,0,1,1.0,0,0.0,0.0,1,1309.0,,1846.0,0,0,0,0.0,0.0,48.0,,1.0,1.0,1.0,1.0
2614,3765,1,1,1,0,18,17,32,9.94,1,18.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.96413561,7.06513057,4,0,1,1.0,0,0.0,0.0,1,1058.0,1346.0,,0,0,0,0.0,0.0,49.0,125.0,1.0,1.0,1.0,1.0
2615,3766,1,1,1,0,15,14,32,13.0,0,11.0,0,377198,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.44094654,6.48695581,5,0,1,1.0,0,0.0,0.0,1,627.0,755.0,866.0,0,0,1,0.0,0.0,37.0,100.0,1.0,1.0,1.0,1.0
2616,3767,0,1,1,0,16,13,33,3.0,0,8.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.95654544,,8,0,1,,0,,,1,1050.0,,,1,1,0,,,40.0,112.0,1.0,,,1.0
2617,3768,0,1,1,0,12,10,26,12.0,0,12.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,31.0,103.0,6.0,6.0,6.0,0.0
2618,3770,0,1,1,0,18,16,32,12.0,0,16.0,0,92010,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.89060912,6.94781176,2,0,0,0.0,0,0.0,0.0,1,983.0,1197.0,1370.0,0,0,0,0.0,0.0,50.0,128.0,1.0,1.0,1.0,1.0
2619,3771,0,1,1,0,13,12,34,8.0,0,12.0,0,139101,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,5.47700916,6,1,0,1.0,0,0.0,0.0,1,,275.0,360.0,0,0,0,0.0,0.0,44.0,110.0,6.0,6.0,6.0,1.0
2620,3773,0,1,1,0,18,17,34,16.0,0,13.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.15617664,,1,0,1,1.0,0,0.0,0.0,1,1282.0,,,0,0,0,0.0,0.0,47.0,84.0,1.0,1.0,1.0,1.0
2621,3774,0,1,1,0,12,9,26,12.0,0,12.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.70686234,6.77794367,3,0,1,1.0,0,0.0,0.0,1,818.0,1010.0,1270.0,0,0,0,0.0,0.0,40.0,84.0,1.0,1.0,1.0,0.0
2622,3775,0,1,1,0,17,9,24,16.0,0,16.0,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.2146081,,1,0,1,1.0,0,0.0,0.0,1,500.0,,,0,0,1,0.0,0.0,31.0,120.0,6.0,1.0,1.0,1.0
